word,preference,occurrences,song_count,songs
aes,211.4678216464728,27,27,"The Gates; TUFF; Holy Smokes; The Greatest Pac-Man Victory in History; Keep Off the Lawn; One Brick; The Yes and the Y’all; Coma; BMX; Facemelter; Food, Clothes, Medicine; Alchemy; Rickety Rackety; Black Snow; Bracket Basher; Salt and Pepper Squid; Super fluke; All City Nerve Map; Frijoles; Time Moves Differently Here; Kill the Messenger; Vititus; Same Space (The Tugboat Complex pt. 2); Train Buffer; Sniff Glue; Bold; Helium"
starvin,211.3938338046412,2,2,Abandon All Hope; Nickel Plated Pockets
hexed,211.3938338046412,2,2,Oxygen; Train Buffer
shiners,211.3938338046412,2,2,"The Tugboat Complex Pt. 3; The Tugboat Complex, Part 3"
muckraker,210.5414393134934,1,1,Fascination
malediction,210.5414393134934,1,1,Troubled Waters
dissin,210.5414393134934,1,1,The Active Element
curdles,210.5414393134934,1,1,Mystery Fish
cannily,210.5414393134934,1,1,Antisocial
elevenses,210.5414393134934,1,1,Lazy Eye
winos,210.5414393134934,1,1,Battery
simians,210.5414393134934,1,1,Facemelter
eyeholes,210.5414393134934,1,1,Defender
muting,207.9329613042997,9,2,Shovel; Drawbridge
nickels,207.81801771043334,16,11,Leisureforce; Labor; TUFF; Battery; Nickel Plated Pockets; The Tugboat Complex; 11:35; Spare a Match; Easy; Sick Friend; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
folgers,206.38054130334535,2,2,Gopher Guts; Syrup
millipede,206.38054130334535,2,2,Nickel Plated Pockets; Super fluke
pentagrams,206.10898795952514,1,1,No City
beepers,206.10898795952514,1,1,Boot Soup
alizarin,206.10898795952514,1,1,No Jumper Cables
horseflies,206.10898795952514,1,1,Boot Soup
vantablack,206.10898795952514,1,1,Marble Cake
dickweed,206.10898795952514,1,1,Bring Back Pluto
unlatch,206.10898795952514,1,1,Dryspell
atin,206.10898795952514,1,1,Gauze
blemished,204.3167358903119,3,3,Appleseed Intro; Plastic Soldiers; Wise Up
syncopation,204.3167358903119,3,3,Thorns; Numb (to the Guns); Jinx Planet
backspin,201.8593181046896,2,2,Rickety Rackety; Train Buffer
sputters,201.8593181046896,2,2,We’re Famous; Sick Friend
sufferin,201.34039954915053,1,1,Easy
kinescope,201.34039954915053,1,1,Frijoles
unsafely,201.34039954915053,1,1,Supercell
rubbin,201.34039954915053,1,1,Bracket Basher
chumming,201.34039954915053,1,1,Black Snow
syncro,201.34039954915053,1,1,One of Four (Thank You)
somersaulting,201.34039954915053,1,1,Attaboy
hangdog,201.34039954915053,1,1,Grace
hecklers,198.28206436612544,4,3,Citronella; All Day: Nike+ Original Run; Junkyard
deadbolts,196.78747594125517,1,1,The Gates
petrichor,196.78747594125517,1,1,Tetra
crawdad,196.78747594125517,1,1,My Belly
soakers,196.78747594125517,1,1,Catacomb Kids
plunking,196.78747594125517,1,1,Wake Up Call
hellbound,196.78747594125517,1,1,Hall of Game
bermudas,196.78747594125517,1,1,Bermuda
looseleaf,196.78747594125517,1,1,Kyanite Toothpick
benedictions,192.43591013420038,1,1,Hall of Game
backtalk,192.43591013420038,1,1,Five Fingers
sportin,192.43591013420038,1,1,Home Again
grimace,192.43591013420038,10,10,Save Yourself; The Yes and the Y’all; Bent Life; Nickel Plated Pockets; The Tugboat Complex; Prosperity; Dryspell; How to Be a Carpenter; Shere Kahn; Helium
raia,192.43591013420038,1,1,One of Four (Thank You)
moppet,192.43591013420038,1,1,Fast Cars
megabucks,192.43591013420038,1,1,Lazy Eye
coolin,192.43591013420038,1,1,I’ll Be OK
lept,192.43591013420038,1,1,The Harbor Is Yours
spittin,191.02784249907208,3,3,9-5'ers Anthem; The Yes and the Y’all; Shovel
belly-acher,188.72630222799893,1,1,Rickety Rackety
geeked,188.27263323225856,2,1,Bug Zapper
citronella,188.27263323225856,2,2,Citronella; Sleeper Car
katamari,188.27263323225856,2,2,Saturn Missiles; Living Curfew
no-brainers,187.82114010700133,1,1,Babies with Guns
sniffin,187.82114010700133,1,1,Sniff Glue
blowgun,187.82114010700133,1,1,Super fluke
oughtta,187.82114010700133,1,1,Rickety Rackety
bygones,187.37180723593193,5,3,Leisureforce; Pizza Alley; Bent Life
midwinter,184.8292989371553,8,1,Leisureforce
crunk,184.28568335204602,4,4,Freeze/Honeycomb Interlude; Kill the Messenger; Freeze; Ace Rocks
missle,184.06913143271342,2,1,Off the top
stockyard,184.06913143271342,2,2,Kodokushi; Jazz Hands
clocktower,184.06913143271342,2,1,Babies with Guns
declawed,183.42251855882802,1,1,Zero Dark Thirty
huhh,183.42251855882802,1,1,Nickel Plated Pockets
bullheaded,183.42251855882802,1,1,Supercell
feelers,182.8515535205126,6,6,Catacomb Kids; Tetra; Flashflood; Freeze/Honeycomb Interlude; Attention Span; Freeze
whac-a-mole,181.2995727421749,1,1,Blood Sandwich
rat-a-tatting,180.0492308611944,1,1,Side Quest
hooky,180.0492308611944,4,3,Catacomb Kids; Frijoles; Time Moves Differently Here
narcs,179.84251532633652,2,2,Citronella; Merit
melter,179.84251532633652,2,2,Catacomb Kids; Sniff Glue
quaaludes,179.84251532633652,2,2,"Food, Clothes, Medicine; N.Y. Electric"
annal,179.22520692132622,1,1,Sick Friend
whored,179.22520692132622,1,1,Dead Pan
rushin,179.22520692132622,1,1,Bent Life
hiccuping,179.22520692132622,1,1,Grace
gryphons,179.22520692132622,1,1,Untouchable (AR Version)
porkies,179.22520692132622,1,1,Numb (to the Guns)
katydid,179.22520692132622,1,1,Attention Span
slappin,179.22520692132622,1,1,6B Panorama
hayday,179.22520692132622,1,1,Puff Tuff
earthworm,178.68003518924613,6,6,Night Light; Commencement (at the Obedience Academy); One of Four (Thank You); Nickel Plated Pockets; Train Buffer; One Of Four
dah,178.00321687413535,30,2,N.Y. Electric; Kill the Messenger
phat,177.7147189537559,14,2,Rogue Wave; Spare a Match
ayy,177.10872834712967,9,7,The Gates; Gauze; Kodokushi; Button Masher; Coveralls; Dog at the Door; KOWP
itsy-bitsy,176.59845642529777,2,2,Hot Dogs; Gauze
indiscernible,175.80564629544233,2,2,Water Tower; Bosico
ironsides,175.80564629544233,2,2,Freeze/Honeycomb Interlude; Freeze
noisemaker,175.21569446223614,1,1,Save Yourself
who-dunnit,175.21569446223614,1,1,Infinity Fill Goose Down
rehydrating,175.21569446223614,1,1,Keep Off the Lawn
dusit,175.21569446223614,1,1,Sleeper Car
submersed,175.21569446223614,1,1,Garbage
passin,174.0475898324879,3,1,Babies with Guns
breathin,171.75748996627095,2,2,Bad Samaritan; Helium
foulest,171.75748996627095,2,2,The Greatest Pac-Man Victory in History; Bracket Basher
cauterized,171.75748996627095,2,2,Fast Cars; Facemelter
pretentiously,171.38165300792025,1,1,Hall of Game
ringin,171.38165300792025,1,1,Bad Karma
threshhold,171.38165300792025,1,1,Night Light
careworn,171.38165300792025,1,1,Molecules
weeper,171.38165300792025,1,1,Living Curfew
conniption,171.38165300792025,1,1,Time Moves Differently Here
stickle,171.38165300792025,1,1,Facemelter
merk,170.2639465752599,3,3,Freeze/Honeycomb Interlude; Easy; Freeze
gangway,169.21293455936325,7,2,Cycles to Gehenna; The Gates
chinny-chin,168.07170691978445,1,1,Basic Cable
fraggle,167.8915657548115,2,2,We’re Famous; Babies with Guns
fluorescents,167.35345176200758,1,1,Jumping Coffin
chinny,167.35345176200758,1,1,No City
silhouetted,167.35345176200758,5,5,Fumes; Oxygen; Long Legged Larry; Troubled Waters; The Next Best Thing
collaged,167.35345176200758,1,1,Dark Heart News
castling,167.35345176200758,1,1,Homemade Mummy
glutton,166.64130941408413,6,6,"Night Light; Catacomb Kids; 1,000 O’ Clock; Holy Waterfall; Facemelter; Nickel Plated Pockets"
bamm-bamm,164.19583946461125,1,1,Attaboy
corrodes,164.02390664841792,2,2,9-5'ers Anthem; Super fluke
tranq,164.02390664841792,2,2,Fast Cars; Super fluke
uhmm,164.02390664841792,2,1,Numb (to the Guns)
drawbridges,163.51026184680492,1,1,By The River
transfuse,163.51026184680492,1,1,Crows 2
red-berried,163.51026184680492,1,1,Mars Attacks
shamar,163.51026184680492,1,1,Nickel Plated Pockets
mulligans,163.51026184680492,1,1,Tetra
tardigrades,163.51026184680492,1,1,Marble Cake
jook,163.51026184680492,1,1,Train Buffer
boombox,163.1696154679574,5,5,The Greatest Pac-Man Victory in History; Nickel Plated Pockets; Boombox; N.Y. Electric; Dead Pan
surfin,162.04430777507494,3,2,Water; Dryspell
gattaca,160.33043075664187,2,2,Facemelter; Sniff Glue
taxidermied,159.8396233155501,1,1,Crows 1
dokken,159.8396233155501,1,1,Dokken Rules
slimer,159.8396233155501,1,1,Rogue Wave
beeler,159.8396233155501,1,1,Wake Up Call
unremembered,159.8396233155501,1,1,Keep Off the Lawn
hackl,159.8396233155501,1,1,Attaboy
madeleines,159.8396233155501,1,1,Forward Compatibility Engine
daytrip,159.8396233155501,1,1,Number Nine
biters,158.75962586071532,3,3,Commencement (at the Obedience Academy); We’re Famous; Rogue Wave
shimmy,157.69412501601252,9,9,Daylight; Night Light; Holy Waterfall; Garbage; Zodiaccupuncture; The Mayor and the Crook; Dryspell; Easy; Winners Take All
centerfold,156.64283084923912,4,4,None Shall Pass; Daylight; Night Light; Tomorrow Morning
odium,156.64283084923912,2,2,No City; The Substance
huddles,156.64283084923912,2,2,"The Tugboat Complex Pt. 3; The Tugboat Complex, Part 3"
stargazers,156.64283084923912,2,2,The Mayor and the Crook; Jinx Planet
hickie,156.33017050822266,1,1,Wake Up Call
chubbier,156.33017050822266,1,1,Zero Dark Thirty
sniggers,156.33017050822266,1,1,My Belly
succubi,156.33017050822266,1,1,Bosico
guessin,156.33017050822266,1,1,Kyanite Toothpick
badda,156.33017050822266,1,1,Coward of the Year
chemi,156.33017050822266,1,1,Five Fingers
fuzzing,156.33017050822266,1,1,Same Space (The Tugboat Complex pt. 2)
videodrome,156.33017050822266,1,1,KOWP
succotash,156.33017050822266,1,1,Easy
cloven,155.60546110851567,3,3,Pigs; Ruby ’81; Tomorrow Morning
spitter,153.57140279337167,2,2,Winners Take All; Odessa
catapult,153.57140279337167,20,8,The Yes and the Y’all; No Jumper Cables; Nickel Plated Pockets; The Mayor and the Crook; Prosperity; N.Y. Electric; Mars Attacks; The Active Element
anthill,153.57140279337167,2,2,Maintenance; Sick Friend
pushin,153.57140279337167,4,4,I’ll Be OK; Shovel; Getaway Car; The Tugboat Complex
widdle,153.57140279337167,2,2,The Tugboat Complex Pt. 3; Super fluke
kumba-fucking-ya,152.97151450121007,1,1,Zodiaccupuncture
combin,152.67332441446305,1,1,Shrunk
bifocal,152.67332441446305,1,1,Frijoles
wildin,152.67332441446305,1,1,Getaway Car
animalia,152.67332441446305,1,1,Fixed and Dilated
psuedo,152.67332441446305,1,1,Shovel
freebase,152.67332441446305,1,1,Flashflood
deicide,152.67332441446305,1,1,The Gates
noons,152.67332441446305,1,1,Time Moves Differently Here
lacerate,152.67332441446305,1,1,The Tugboat Complex
pancaked,152.67332441446305,1,1,Zero Dark Thirty
slayers,150.25691208560107,8,1,Train Buffer
drano-chase,149.4683500469839,1,1,Number Nine
wavin,149.18364842784678,1,1,Salt and Pepper Squid
callouses,149.18364842784678,1,1,Off the top
pocketful,149.18364842784678,2,2,Salt; Easy
ballgown,149.18364842784678,1,1,Bracket Basher
musubi,149.18364842784678,1,1,All City Nerve Map
hellspawn,149.18364842784678,1,1,The Gates
interpose,149.18364842784678,1,1,Plastic Soldiers
puffers,149.18364842784678,1,1,Untouchable (AR Version)
pro-keds,149.18364842784678,2,2,Coffee; Coffee (Main)
amalgams,149.18364842784678,1,1,Commencement (at the Obedience Academy)
trunked,149.18364842784678,1,1,N.Y. Electric
occam,149.18364842784678,1,1,Pizza Alley
biggies,149.18364842784678,2,1,Super fluke
outruns,149.18364842784678,1,1,Garbage
cavort,149.18364842784678,1,1,"1,000 O’ Clock"
tascam,149.18364842784678,1,1,The Tugboat Complex Pt. 3
fuckload,149.18364842784678,1,1,Train Buffer
bove,146.39516901798046,2,2,The Mayor and the Crook; Attention Span
contort,146.39516901798046,2,2,Gun for the Whole Family; For The Whole Family
poltergeists,145.84993561381668,1,1,Syrup
spacecrafts,145.84993561381668,1,1,Play Dead
patrollers,145.84993561381668,1,1,Tomorrow Morning
creamers,145.84993561381668,1,1,Supercell
souse,145.84993561381668,1,1,Babies with Guns
trashcans,145.84993561381668,1,1,Cook it Up
spellcasting,145.84993561381668,1,1,Off the top
soarin,145.84993561381668,1,1,Limelighters/Flunkadelic Interlude
teeter,145.57883907921848,5,5,Oxygen; Antisocial; Skip Town; Blue in the Face; All the Smartest People
womp,145.0396581937399,3,2,Jumping Coffin; Coveralls
mainframe,144.2973876809777,18,5,"The Tugboat Complex Pt. 3; Spare a Match; Troubled Waters; Coordinates; The Tugboat Complex, Part 3"
lif,144.2762915716676,7,2,39 Thieves; 11:35
waddle,144.2762915716676,7,6,Daylight; Pigs; Night Light; 39 Thieves; Facemelter; The Next Best Thing
hawing,142.4025734993083,1,1,"1,000 O’ Clock"
nilla,142.4025734993083,1,1,Five Fingers
mockingbirds,142.4025734993083,1,1,Fast Cars
yarr,142.4025734993083,1,1,The Harbor Is Yours
upholder,142.4025734993083,1,1,Hot Dogs
birdbath,142.4025734993083,1,1,Keep Off the Lawn
shimmying,142.4025734993083,1,1,Sick Friend
divvied,142.4025734993083,1,1,Pigs
toupee,141.54472667099918,3,3,Coffee; Pizza Alley; Coffee (Main)
nary,140.93827968440536,7,5,Crystal Sword; The Harbor Is Yours; Gun for the Whole Family; Mars Attacks; For The Whole Family
barnacles,140.93827968440536,7,6,Night Light; No City; How to Be a Carpenter; Frijoles; Hall of Game; Jinx Planet
fum,139.85967040110634,2,2,Boot Soup; Ace Rocks
flatline,139.85967040110634,4,4,Battery; 39 Thieves; Kodokushi; Attention Span
magnums,139.85967040110634,2,1,N.Y. Electric
curtsy,139.85967040110634,2,2,Bracket Basher; Try Not to Die
strobe,139.63299346366531,11,8,The Gates; Holy Waterfall; Cook it Up; Freeze/Honeycomb Interlude; The Substance; Wake Up Call; Freeze; Jazz Hands
drunkest,139.36194915412733,1,1,Hold the Cup
suffixed,139.36194915412733,1,1,Babies with Guns
dingbats,139.36194915412733,1,1,Long Legged Larry
beholds,139.36194915412733,1,1,Antisocial
geodes,139.36194915412733,1,1,TUFF
pussyfoot,139.36194915412733,1,1,The Gates
unti,139.36194915412733,1,1,Drawbridge
fingerlings,139.36194915412733,1,1,Infinity Fill Goose Down
masker,139.36194915412733,1,1,Wise Up
moleskin,139.36194915412733,1,1,Boot Soup
potlucks,139.36194915412733,1,1,My Belly
mickeys,139.36194915412733,1,1,Try Not to Die
cohiba,139.36194915412733,1,1,Pigs
mappers,139.36194915412733,1,1,Abandon All Hope
criers,139.36194915412733,1,1,Bring Back Pluto
cretin,138.86775784507012,5,5,Daylight; Night Light; Bad Karma; Skip Town; Helium
operetta,136.80596580719575,4,3,"1,000 Deaths; Maintenance; Jinx Planet"
recognize-life-cycler,136.44845892790863,1,1,Wise Up
baritones,136.21115726020793,1,1,Tomorrow Morning
gehenna,136.21115726020793,2,2,Cycles to Gehenna; Vititus
koshi,136.21115726020793,1,1,Vititus
teachin,136.21115726020793,1,1,Bad Karma
pedagogues,136.21115726020793,1,1,Big Bang
cratchit,136.21115726020793,1,1,Blue in the Face
epitaphs,136.21115726020793,2,2,Daylight; Fascination
tryna,135.81748339529403,12,5,Jumping Coffin; Holy Waterfall; Getaway Car; Hall of Game; Horizontal Demo (Instagram 2017)
holler,135.81748339529403,12,10,No Regrets; TUFF; The Harbor Is Yours; Fast Cars; Abandon All Hope; Easy; Super fluke; Frijoles; Numb (to the Guns); All In All
fizzles,133.88276140960608,2,2,Freeze/Honeycomb Interlude; Freeze
janky,133.88276140960608,2,2,Babies with Guns; Kill the Messenger
kodachrome,133.88276140960608,2,2,Fast Cars; The Tugboat Complex
backbones,133.88276140960608,2,2,Daylight; Plastic Soldiers
vivarium,132.9735406190485,1,1,Mystery Fish
luminol,132.9735406190485,1,1,Gauze
lamictal,132.9735406190485,1,1,Defender
mallrats,132.9735406190485,1,1,Wolf Piss
gimps,132.9735406190485,1,1,The Yes and the Y’all
dagwood,132.9735406190485,1,1,Homemade Mummy
rosebush,132.9735406190485,1,1,Bracket Basher
aggy,132.9735406190485,1,1,Facemelter
swiveled,132.9735406190485,1,1,Winners Take All
supercuts,132.9735406190485,1,1,Lazy Eye
demotions,132.9735406190485,1,1,Live On 89.9FM Nighttrain
preg-a-nant,132.7481617366433,1,1,Numb (to the Guns)
okie-dokie,132.29968821726277,1,1,Babies with Guns
coursed,132.0023855471116,3,3,Daylight; How to Be a Carpenter; Spare a Match
swashbuckler,130.53569237436594,2,2,Night Light; Merit
dirge,130.53569237436594,4,4,Dorks; Five Fingers; The Mayor and the Crook; Prosperity
phonies,130.53569237436594,2,2,Freeze/Honeycomb Interlude; Freeze
jetsam,130.53569237436594,2,2,Fascination; Kill the Messenger
brawled,129.8862610690208,1,1,The Harbor Is Yours
meanin,129.8862610690208,1,1,Helium
commiserating,129.8862610690208,1,1,Keep Off the Lawn
shrivels,129.8862610690208,1,1,Bosico
jackalope,129.8862610690208,1,1,Tetra
foreshortening,129.8862610690208,1,1,Rings
darnedest,129.8862610690208,1,1,Five Fingers
warbucks,129.8862610690208,1,1,We’re Famous
flatfoot,129.8862610690208,1,1,Zero Dark Thirty
mushing,129.8862610690208,1,1,All In All
spigots,129.8862610690208,1,1,The Tugboat Complex
mics,129.81450070378932,12,10,Alchemy; Antisocial; Mars Attacks; Merit; Plastic Soldiers; Coordinates; Ace Rocks; Hall of Game; Helium; Off the top
litigant,129.10123421640586,3,3,Facemelter; The Substance; Number Nine
starlets,129.10123421640586,3,3,Homemade Mummy; The Mayor and the Crook; Easy
pigskin,129.10123421640586,3,3,Rings; 11:35; 11:35 (feat. Mr. Lif) / Ketamine U.S.A. Interlude
beckon,127.8716986524401,4,4,Fixed and Dilated; The Substance; Drawbridge; Off the top
gimmie,127.35189499938139,2,1,Oxygen
steeples,127.35189499938139,2,2,Save Yourself; Appleseed Intro
greenhorn,127.35189499938139,2,2,Rabies; Tomorrow Morning
fidgets,126.93908496696848,1,1,Boombox
waggling,126.93908496696848,1,1,The Greatest Pac-Man Victory in History
stethoscopes,126.93908496696848,1,1,Easy
fluster,126.93908496696848,1,1,None Shall Pass
mighta,126.93908496696848,1,1,Forward Compatibility Engine
eyedropper,126.93908496696848,1,1,Hold the Cup
vitruvian,126.93908496696848,1,1,Pigeonometry
binger,126.93908496696848,1,1,Bracket Basher
benzos,126.93908496696848,1,1,TUFF
runts,126.93908496696848,1,1,Bug Zapper
afros,126.93908496696848,1,1,Racing Stripes
lowlife,126.73368191686012,5,4,Daylight; Dryspell; How to Be a Carpenter; Appleseed Intro
cadavers,126.73368191686012,5,5,Catacomb Kids; Flashflood; The Tugboat Complex; The Mayor and the Crook; Merit
fetter,124.31970702320565,2,2,Flashflood; Dokken Rules
cringes,124.31970702320565,2,2,"1,000 Deaths; Prosperity"
wookiee,124.31970702320565,2,2,Abandon All Hope; Train Buffer
gashes,124.31970702320565,2,2,Same Space (The Tugboat Complex pt. 2); Sink or Swim
illiterates,124.31970702320565,2,2,The Greatest Pac-Man Victory in History; Dryspell
ballentine,124.12268688529248,1,1,Facemelter
jutted,124.12268688529248,1,1,Troubled Waters
bringers,124.12268688529248,1,1,Bug Zapper
trundling,124.12268688529248,1,1,Living Curfew
yaaay,124.12268688529248,1,1,Facemelter
mollies,124.12268688529248,1,1,Dorks
jackhammers,124.12268688529248,1,1,Nickel Plated Pockets
attaboy,124.12268688529248,1,1,Attaboy
knuckling,124.12268688529248,1,1,Cycles to Gehenna
toughie,124.12268688529248,1,1,100 Feet Tall
funhouse,123.01792998631343,3,1,None Shall Pass
cutty,121.90103568034174,4,4,Citronella; Gun for the Whole Family; Tomorrow Morning; For The Whole Family
plunk,121.4285510459218,2,2,Catacomb Kids; Super fluke
laughingly,121.4285510459218,2,2,Gun for the Whole Family; For The Whole Family
eventide,121.4285510459218,2,2,Fryerstarter; Attaboy
lapdogs,121.24058115266186,1,1,Crows 1
skullduggery,121.24058115266186,1,1,Five Fingers
reshapes,121.24058115266186,1,1,Crows 1
bumstead,121.24058115266186,1,1,Homemade Mummy
bloodsucker,121.24058115266186,1,1,Rickety Rackety
flumes,121.24058115266186,1,1,Untouchable (AR Version)
timorous,121.24058115266186,1,1,Dark Heart News
piteous,121.24058115266186,1,1,Coordinates
oxblood,121.24058115266186,1,1,Bad Samaritan
vexes,121.24058115266186,1,1,Train Buffer
